,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
HCS,0.017881958065758336,0.007727276449664435,0.0002355239151151086,0.003854179086493865,0.0024868545858297377,0.0033583076009007992,0.03554409970376228,0.5698301058176274,93.16549425525794
INFE1,0.0009269668919361638,0.005846331751040333,0.0010357840053078458,0.014281940435221565,0.00892367431970683,0.0045077533265274914,0.03552245072974023,0.5694830373235413,93.73497729258148
EURUSD   Index,0.002818983838745665,0.004445188782706465,0.00931650109460667,0.01040542717996448,0.004759460395704859,0.0017504810113695881,0.03349604230309773,0.536996392906966,94.27197368548845
GJTB3MO  Index,0.003153130322003862,0.0018020862981290421,0.01058264792616011,0.0027975126298197925,0.00032174953510212697,0.014618554345708638,0.033275681056923564,0.5334636413878092,94.80543732687626
MOVE  Index,0.014159539442090896,0.0005044001296946436,0.007690443028758558,0.004631013295573191,0.0007669671318496575,0.004945623343025566,0.03269798637099251,0.5242022498556576,95.32963957673192
USURTOT  Index,0.007558869350061477,0.014950709965540206,0.0007776111213674637,0.002272970329610193,0.006142241763047784,0.00087331745450346,0.032575719984130586,0.5222421195177356,95.85188169624966
NG1  Index,0.004412701008849775,0.0011208110976886811,0.014356350592589728,0.000534940009736794,0.010064224515000811,0.000480995503423021,0.03097002272728881,0.49650016387944507,96.34838186012911
CRY  Index,0.005019854035509433,0.009942028140281518,0.0022897549445180174,0.0041950271133715375,0.001998820583472149,0.00489506274206168,0.028340547559214335,0.45434537234564515,96.80272723247475
GDP CQOQ Index,0.00033487628846497306,0.004091751871337113,0.0076952291819771005,0.0002595848295649706,0.00776905803966261,0.0069179293648985105,0.027068429575905276,0.4339512385489525,97.23667847102371
IP CHNG  Index,0.00044558635730023756,0.014162211387446156,0.0006115387777558357,0.006578953333881601,0.0022488370740871544,0.0012220328335763029,0.025269159764047287,0.40510599796526775,97.64178446898897
