,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
INJCJC  Index,0.005478268228529315,0.0125561227571758,0.0036880345322527334,0.010947329380056197,0.005107632785031513,0.0045262010722721445,242.44815707095026,0.5966838804407536,55.88486638847796
INF,0.02395692741093985,0.02833778494584771,0.021639452647044522,0.02850692583136407,0.0033826899709636167,0.0028590413457933585,242.34889094584628,0.5964395787416237,56.48130596721958
GPR,0.010750374069411312,0.006025967190037793,0.012120270333601637,0.00444936719789087,0.006053967479040788,0.0026697242579089312,242.047766896456,0.595698488900171,57.07700445611975
GLD,0.004618615675937157,0.038828853953241836,0.011549467272134333,0.025272638875486107,0.028346610389108275,0.002729738920685526,241.70472599054898,0.5948542383958182,57.67185869451557
HG1  Index,0.0007556880483941737,0.012869692868635438,0.0020377308780726317,0.003621730952997544,0.01956619516432227,0.0029230254728800833,241.64945361448088,0.594718208754546,58.26657690327011
US_1y_MA10,0.005024361174528417,0.005824053019950988,0.0016366034545498703,0.010060119634332485,0.009366273314145511,0.009242044915343943,241.2167888419797,0.593653386903537,58.860230290173654
GDP CQOQ Index,0.04287134161862144,0.0012525844065066401,0.02955703929977854,0.011269290879376101,0.011131103860073922,0.016313245165889556,241.01144668108918,0.5931480237823712,59.45337831395602
GUKG2  Index,0.022852938471026058,0.00607286052048902,0.0004892263099610074,0.0030530597603319262,0.005994449567661208,0.002469214132614513,240.77590274308278,0.5925683317251417,60.04594664568116
CU,0.010745390407396685,0.0037252086770124065,0.009908992802854151,0.00017486013390960093,0.0038949141176027515,0.011951915939407233,240.34280221537543,0.5915024374464827,60.63744908312764
US 10Y-03M,0.04334253319292119,0.018835176383501948,0.008123315438264084,0.017926173363327396,0.015051059041095417,0.013289335208500357,240.3074196731556,0.5914153582422246,61.228864441369865
US_6m_MA20,0.007193087992169143,0.0075308196098513944,0.0060644753984602775,0.007375817816825272,0.009960465405452486,0.0019404632285159543,239.87400407516023,0.5903486885509398,61.819213129920804
EU 10Y-03M,0.01490233178862201,0.005720769253037643,0.040875115049664436,0.0020605266070602,0.043991784014229235,0.015380356448850477,239.60433958570337,0.5896850231474569,62.408898153068264
PMI,0.013020237282921208,0.011446070331189972,0.0020558951770510143,0.007030249195640988,0.003999079036032317,0.0014853202473703397,239.37517056774652,0.5891210202671575,62.99801917333542
US_5y_MA15,0.001992647665642205,0.006265425932956898,0.006722332915341139,0.01394744614002657,0.009697920475760635,0.0003979863119142311,238.91791967368476,0.5879956900476997,63.58601486338312
EURGBP   Index,0.02370862254949766,0.01999972051847543,0.02300006248539932,0.005709231353121533,0.023518383243141334,0.029597976960402807,238.73858368809496,0.5875543301583231,64.17356919354144
EUDR1T  Index,0.005053316980594868,0.0152546023075716,0.01001522639950761,0.0024958434391231655,0.005077493133433622,0.0007623842323112804,238.40619514576713,0.5867362959540369,64.76030548949548
FFR,0.013219987384861515,0.005235575758422083,0.009167021194547013,0.0019711277425684373,0.005602715494582788,0.0034618797492005355,237.93376642768425,0.5855736119223539,65.34587910141784
