,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
GBF3,0.015806813532244657,0.007281172603054756,0.01208910734433671,0.004200710761192442,0.0032908847061157405,0.0023426298769061685,84.6867864870093,0.7133810533809708,49.00451189272903
US_10y_MA20,0.020729136708000456,0.002976648031322617,0.00820128539935789,0.007276512324869787,0.0005573794531679886,0.005428749611151114,84.30765675912204,0.7101873560420153,49.71469924877104
MOVE  Index,0.015605988150394498,0.003186733379830641,0.008731148783320536,0.011437983618697,0.0030017380108968987,0.0034137530521132393,83.92770210983366,0.7069867097642407,50.42168595853528
GBF10,0.0019166782435577744,0.014785153020085486,0.0015247666091390123,0.0008958980212894255,0.012140027516108,0.014457671921828319,83.54740526478587,0.7037831809119649,51.12546913944724
USGG3M  Index,0.003803162186346787,0.01852018010578942,0.008408397939676831,0.008718364944026032,0.006348301335104838,9.942351691350744e-05,83.16247985496922,0.7005406621470072,51.826009801594246
GBF5,0.004669147510331285,0.005495758564291478,0.01330568063361497,5.015821512955682e-05,0.0038834619624009592,0.018514023349055022,82.77440705186977,0.6972716305005405,52.523281432094784
IP CHNG  Index,0.0008655570266246412,0.015024310685658196,0.010208968911365714,0.005181381739060473,0.008199306013024172,0.007170923928505364,82.39360713539811,0.6940638638959875,53.21734529599077
MOV1,0.01685583275717856,0.0023735187866935946,0.004006547490045923,0.010156296820836564,0.004103689373235056,0.009274302642323365,82.00020640598099,0.6907499510839165,53.908095247074684
US_1y_MA5,0.012988072754484872,0.0025558660168086716,0.004511401070033451,0.0006114225373716697,0.0151124821599786,0.01119993150570489,81.60672622655697,0.6874353690041596,54.59553061607885
SX7E  Index,0.006035714957786245,0.010443497184766474,0.016098263530766918,0.010180473135059704,0.003635771773858014,0.0009536248393226891,81.21314305282728,0.6841199193252254,55.27965053540407
OIL,0.020326047898731332,0.016360364520733486,0.006153177074922893,0.0014781505347508629,0.0019015954655246172,0.0012106272534303923,80.81345842641234,0.6807530724812281,55.960403607885304
OLE3CHIN  Index,0.009435497851235415,0.015021227837644502,0.0018492766708814428,0.017081019357908043,0.0007278903820670863,0.0038062111621636583,80.41734815199871,0.6774163351159537,56.63781994300126
GBF1,0.005260912643551478,0.008534557696992282,0.009654221573061722,0.013098460643162772,0.010509517273761804,0.0010662414146114594,80.01406644358671,0.6740191873212341,57.3118391303225
US_3y_MA20,0.007432727398284393,0.024639827122832678,0.0032416503001450343,0.008023968307035065,0.004881285817965973,3.313601042608596e-05,79.60829407520657,0.6706010588079705,57.982440189130465
US_3y_MA5,0.0050496657379927755,0.004348447452858245,0.014375048591912,0.004412895718845356,0.006876068883073544,0.013658004891573797,79.20497739760258,0.6672036164412161,58.64964380557168
US_3y_MA50,0.003905722127843843,0.015628480992188117,0.014946794460638468,0.0039466110842830675,0.0076118544601864015,0.0035863310067814594,78.80228817236234,0.6638114595817618,59.313455265153436
.EURGBP02 U Index,0.00927782983328504,0.011640282400945716,0.006235933808607213,0.013592295634107663,0.0009910688520185628,0.007892848598228287,78.38251088203634,0.6602753569855899,59.97373062213903
LEI CHNG  Index,0.003250467639176607,0.005817431386024497,0.001713338911511301,0.008426856893200056,0.006178929209123946,0.024309928578023627,77.96334671600202,0.6567444192004964,60.63047504133953
US_6m_MA200,0.010253736744046973,0.018612537054682764,0.002776907410640999,0.0017533047423500187,0.0025235184908941615,0.01411835535867891,77.54649178542515,0.653232933857649,61.28370797519718
ED2  Index,0.010887577481604196,0.013163439313743114,0.00998332445547785,0.007657495377837835,0.004247075602924929,0.004181534769221341,77.12403618680577,0.6496742698387231,61.93338224503591
US_5y_MA10,0.005158877131262994,0.01953033781332256,0.01520049103396425,0.00013492261567223278,0.01048311824568673,0.0005602027956745164,76.70993821453118,0.6461860084473254,62.57956825348323
USGG5YR  Index,0.0052660043833757855,0.01411585034103612,0.004745558579805055,0.004229485906918991,0.009553788864182266,0.013609304229253579,76.28264215603814,0.6425865695624876,63.22215482304572
