,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
US_10y_MA5,0.009169482815380966,0.013519395105700924,0.013839399194116087,0.01211018092748568,0.004722672287944204,0.009049024304328251,0.06241015463495612,0.5279770489708212,64.18847354133071
.EURJPY02 U Index,0.0178437503381227,0.018467680875642278,0.01213050118500367,4.077495062347169e-05,0.012884393033958868,0.0009962649218221054,0.06236336530517309,0.5275812208815197,64.71605476221222
UMRTEMU   Index,0.020031134948346668,0.010609744475287165,0.014253888081133453,0.0005906427640968537,0.004868456799137152,0.011944676945187254,0.062298544013188545,0.5270328461073719,65.2430876083196
US_5y_MA20,0.0026935025715275926,0.011199682236285783,0.01700768840306974,0.019496983286237175,0.003204553921698902,0.008605000843621372,0.06220741126244057,0.5262618818134048,65.76934949013301
GJGB5  Index,0.016712714776841373,0.01032285977620174,0.006548262998431533,0.008342574821114503,0.017968193375851323,0.0020717558295357138,0.06196636157797618,0.5242226511496889,66.2935721412827
EUIPEMUY  Index,0.006337120355860924,0.018455923420229784,0.00029449758480834407,0.019999173048036063,0.013299240293687993,0.0032747522402922524,0.06166070694291536,0.5216368759153928,66.81520901719809
.USD1030Y U Index,0.009043310275595235,0.013347070558666019,0.011979281336146527,0.005287035986135318,0.016715024811025467,0.0049363134192225745,0.06130803638679114,0.5186533556762508,67.33386237287434
.USDJPY10 U Index,0.027735319606860785,0.0070010912232469765,0.019754818700272146,0.005278800256421114,0.0011107013373697204,8.488851694202057e-05,0.060965619641112766,0.5157565805607442,67.84961895343508
ED4  Index,0.0021324966423648924,0.024964377256925963,0.0045247911278386765,0.008693021909856562,0.0163789489785111,0.003563569791423018,0.060257205706920204,0.50976354464195,68.35938249807704
US_3y_MA15,0.006110893691637956,0.017843590869494472,0.0028279092102749394,0.020286160759900675,0.0025381646081016596,0.010339820807182055,0.05994653994659176,0.5071353763204023,68.86651787439745
INFE3,0.006893025266158912,0.018973415876667368,0.0069353385020046515,0.01440872048157723,0.004032006171053506,0.006451222095624791,0.05769372839308645,0.48807705475615953,69.3545949291536
INFE10,0.005995354946712732,0.016690731475428253,0.011065223851506593,0.0016133570683582897,0.004232437405242161,0.017818002600208188,0.05741510734745621,0.4857199781183358,69.84031490727195
US_3m_MA50,0.0041073147100885755,0.00589085273118671,0.010452820335133235,0.01833365799811622,0.00872491481528621,0.009780021861948547,0.0572895824517595,0.48465806336439937,70.32497297063634
EUR003M  Index,0.013974646012903052,0.018506035957733515,0.001210039488023808,0.009517023636982,0.0031716975622947986,0.01011569913698658,0.05649514179492375,0.47793725909733786,70.80291022973367
EUR009M  Index,0.007840238511562347,0.00315806083381176,0.013112558051943779,0.025408262386918068,0.0030703525990247726,0.003308412618935108,0.055897885002195835,0.47288458969206704,71.27579481942574
