,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
EURUSD   Index,0.00030029843340987884,0.0037656219391403816,0.008888908546957532,0.0002012848521741709,0.0021557327887244578,0.0006673192410369679,0.01597916580144339,0.2966982253608987,98.58346127006305
INF_release,0.00042925093855254514,0.0025321168813571375,0.0025920789436047393,0.0038007697446292704,0.0010044564615502973,0.003321171723055908,0.013679844692749897,0.2540048519419565,98.83746612200501
CPTICHNG  Index,0.0011319065625694962,0.003379262401449864,0.004902699411901635,0.002783433218303727,0.00046824112701897286,0.0008096624387792289,0.013475205160022924,0.2502051425608014,99.08767126456581
GDP CQOQ Index,0.0007255505951798795,0.003965600204973635,0.0025304370550595728,0.0015283875336842428,0.00035473326147354207,0.002878126593523359,0.011982835243894232,0.22249509116015945,99.31016635572597
VIX,0.005489271045436827,0.0009503998056862734,0.00018172453620240192,0.0003812284137055623,0.0003884833568643847,0.0009573785124500526,0.0083484856703455,0.15501315360396709,99.46517950932993
UN_release,0.001688697169777285,0.0006664565887595596,0.0013162634667481753,0.0002970836992457823,0.0032275138364639133,0.000642241551152741,0.007838256312147455,0.14553930828654035,99.61071881761647
NFP TCH  Index,0.0030021918117179238,0.0007231984900176208,0.0012912184913457918,1.904952304384759e-05,0.0014630577237859255,7.27163374914413e-05,0.006571432377402551,0.12201715337845545,99.73273597099492
NFP,0.0011429301468136176,0.0008121119877028655,0.001625467758707062,0.00034597662152997273,0.0007728268764220913,0.00116976606398665,0.00586907945516226,0.10897599289516462,99.84171196389009
INJCJC  Index,0.0008020518260655217,0.00028333272604973993,0.00045297613853626304,0.0005622534014294408,0.00048525022551458385,0.003112031964841601,0.005697896282437151,0.10579749508180566,99.9475094589719
NFP_release,2.9217841158876244e-05,0.00016967154780932208,0.0007551325126381046,0.0009633161714331034,0.0005071725864898612,0.000402452855589272,0.0028269635151185394,0.05249054102811263,100.0
